id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name
jexl_left_348_1,commons-jexl3,ScriptTest,testSimpleScript_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_348_2,commons-jexl3,ScriptTest,testSimpleScript_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_349_1,commons-jexl3,ScriptTest,testScriptFromFile_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_349_2,commons-jexl3,ScriptTest,testScriptFromFile_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_350_1,commons-jexl3,ScriptTest,testArgScriptFromFile_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_350_2,commons-jexl3,ScriptTest,testArgScriptFromFile_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_351_1,commons-jexl3,ScriptTest,testScriptFromURL_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_351_2,commons-jexl3,ScriptTest,testScriptFromURL_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_352_1,commons-jexl3,ScriptTest,testArgScriptFromURL_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_352_2,commons-jexl3,ScriptTest,testArgScriptFromURL_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_353_1,commons-jexl3,ScriptTest,testScriptUpdatesContext_1_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_353_2,commons-jexl3,ScriptTest,testScriptUpdatesContext_2_oe,src/test/java/org/apache/commons/jexl3/ScriptTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_354_1,commons-jexl3,WhileTest,testSimpleWhileFalse_1_oe,src/test/java/org/apache/commons/jexl3/WhileTest.java,,,,assert,unknown,standard,assertNull
jexl_left_355_1,commons-jexl3,WhileTest,testWhileExecutesExpressionWhenLooping_1_oe,src/test/java/org/apache/commons/jexl3/WhileTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_356_1,commons-jexl3,WhileTest,testWhileWithBlock_1_oe,src/test/java/org/apache/commons/jexl3/WhileTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_356_2,commons-jexl3,WhileTest,testWhileWithBlock_2_oe,src/test/java/org/apache/commons/jexl3/WhileTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_356_3,commons-jexl3,WhileTest,testWhileWithBlock_3_oe,src/test/java/org/apache/commons/jexl3/WhileTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_357_1,commons-jexl3,SynchronizedOverloadsTest,testSynchronizer_1_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_358_1,commons-jexl3,SynchronizedOverloadsTest,testSynchronized_1_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_359_1,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_1_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_359_2,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_2_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_359_3,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_3_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_359_4,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_4_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_359_5,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_5_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_359_6,commons-jexl3,SynchronizedOverloadsTest,testUnsafeMonitor_6_oe,src/test/java/org/apache/commons/jexl3/SynchronizedOverloadsTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_360_1,commons-jexl3,BlockTest,testBlockSimple_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_361_1,commons-jexl3,BlockTest,testBlockExecutesAll_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_361_2,commons-jexl3,BlockTest,testBlockExecutesAll_2_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_361_3,commons-jexl3,BlockTest,testBlockExecutesAll_3_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_362_1,commons-jexl3,BlockTest,testEmptyBlock_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertNull
jexl_left_363_1,commons-jexl3,BlockTest,testBlockLastExecuted01_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_364_1,commons-jexl3,BlockTest,testBlockLastExecuted02_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_365_1,commons-jexl3,BlockTest,testNestedBlock_1_oe,src/test/java/org/apache/commons/jexl3/BlockTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_366_1,commons-jexl3,Issues300Test,testIssue301a_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_366_2,commons-jexl3,Issues300Test,testIssue301a_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_367_1,commons-jexl3,Issues300Test,testIssues301b_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_368_1,commons-jexl3,Issues300Test,testIssue302_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_369_1,commons-jexl3,Issues300Test,testIssue304_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_369_2,commons-jexl3,Issues300Test,testIssue304_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_369_3,commons-jexl3,Issues300Test,testIssue304_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_370_1,commons-jexl3,Issues300Test,testIssue305_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_370_2,commons-jexl3,Issues300Test,testIssue305_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_371_1,commons-jexl3,Issues300Test,testIssue306_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_371_2,commons-jexl3,Issues300Test,testIssue306_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_372_1,commons-jexl3,Issues300Test,testIssue306a_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_372_2,commons-jexl3,Issues300Test,testIssue306a_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_373_1,commons-jexl3,Issues300Test,testIssue306b_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_373_2,commons-jexl3,Issues300Test,testIssue306b_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_374_1,commons-jexl3,Issues300Test,testIssue306c_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_374_2,commons-jexl3,Issues300Test,testIssue306c_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_375_1,commons-jexl3,Issues300Test,testIssue306d_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_375_2,commons-jexl3,Issues300Test,testIssue306d_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_376_1,commons-jexl3,Issues300Test,testIssue309a_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_376_2,commons-jexl3,Issues300Test,testIssue309a_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_377_1,commons-jexl3,Issues300Test,testIssue309b_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_377_2,commons-jexl3,Issues300Test,testIssue309b_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_378_1,commons-jexl3,Issues300Test,testIssue309c_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_378_2,commons-jexl3,Issues300Test,testIssue309c_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_1,commons-jexl3,Issues300Test,test314_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_2,commons-jexl3,Issues300Test,test314_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_3,commons-jexl3,Issues300Test,test314_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_4,commons-jexl3,Issues300Test,test314_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_5,commons-jexl3,Issues300Test,test314_5_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_6,commons-jexl3,Issues300Test,test314_6_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_379_7,commons-jexl3,Issues300Test,test314_7_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_1,commons-jexl3,Issues300Test,test315_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_2,commons-jexl3,Issues300Test,test315_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_3,commons-jexl3,Issues300Test,test315_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_4,commons-jexl3,Issues300Test,test315_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_5,commons-jexl3,Issues300Test,test315_5_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_6,commons-jexl3,Issues300Test,test315_6_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_7,commons-jexl3,Issues300Test,test315_7_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_380_8,commons-jexl3,Issues300Test,test315_8_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_381_1,commons-jexl3,Issues300Test,test317_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_381_2,commons-jexl3,Issues300Test,test317_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_381_3,commons-jexl3,Issues300Test,test317_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_381_4,commons-jexl3,Issues300Test,test317_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_382_1,commons-jexl3,Issues300Test,test322a_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_382_2,commons-jexl3,Issues300Test,test322a_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_383_1,commons-jexl3,Issues300Test,test322b_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_383_2,commons-jexl3,Issues300Test,test322b_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_383_3,commons-jexl3,Issues300Test,test322b_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_384_1,commons-jexl3,Issues300Test,test323_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_384_2,commons-jexl3,Issues300Test,test323_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_384_3,commons-jexl3,Issues300Test,test323_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertNull
jexl_left_384_4,commons-jexl3,Issues300Test,test323_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_384_5,commons-jexl3,Issues300Test,test323_5_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_384_6,commons-jexl3,Issues300Test,test323_6_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_384_7,commons-jexl3,Issues300Test,test323_7_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_384_8,commons-jexl3,Issues300Test,test323_8_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_384_9,commons-jexl3,Issues300Test,test323_9_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_384_10,commons-jexl3,Issues300Test,test323_10_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_384_11,commons-jexl3,Issues300Test,test323_11_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_385_1,commons-jexl3,Issues300Test,test324_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_385_2,commons-jexl3,Issues300Test,test324_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_385_3,commons-jexl3,Issues300Test,test324_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_385_4,commons-jexl3,Issues300Test,test324_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_386_1,commons-jexl3,Issues300Test,test325_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_386_2,commons-jexl3,Issues300Test,test325_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_386_3,commons-jexl3,Issues300Test,test325_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_387_1,commons-jexl3,Issues300Test,test330_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_387_2,commons-jexl3,Issues300Test,test330_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_388_1,commons-jexl3,Issues300Test,test331_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_389_1,commons-jexl3,Issues300Test,test347_1_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertFalse
jexl_left_389_2,commons-jexl3,Issues300Test,test347_2_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_389_3,commons-jexl3,Issues300Test,test347_3_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_389_4,commons-jexl3,Issues300Test,test347_4_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,fail
jexl_left_389_5,commons-jexl3,Issues300Test,test347_5_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_389_6,commons-jexl3,Issues300Test,test347_6_oe,src/test/java/org/apache/commons/jexl3/Issues300Test.java,,,,assert,unknown,standard,assertFalse
jexl_left_390_1,commons-jexl3,BitwiseOperatorTest,testAndWithTwoNulls_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_391_1,commons-jexl3,BitwiseOperatorTest,testAndWithLeftNull_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_392_1,commons-jexl3,BitwiseOperatorTest,testAndWithRightNull_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_393_1,commons-jexl3,BitwiseOperatorTest,testAndSimple_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_394_1,commons-jexl3,BitwiseOperatorTest,testAndVariableNumberCoercion_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_395_1,commons-jexl3,BitwiseOperatorTest,testAndVariableStringCoercion_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_396_1,commons-jexl3,BitwiseOperatorTest,testComplementWithNull_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_397_1,commons-jexl3,BitwiseOperatorTest,testComplementSimple_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_398_1,commons-jexl3,BitwiseOperatorTest,testComplementVariableNumberCoercion_1_oe,src/test/java/org/apache/commons/jexl3/BitwiseOperatorTest.java,,,,assert,unknown,custom,assertExpression
