id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
geom_1879_4,"    @Test
    void testClosest_4_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 4, 1), p.closest(Vector3D.of(3, 4, 10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_4_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_5,"    @Test
    void testClosest_5_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 3, 1), p.closest(Vector3D.of(3, 3, 10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_6,"    @Test
    void testClosest_6_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 2, 1), p.closest(Vector3D.of(3, 2, 10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_6_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_7,"    @Test
    void testClosest_7_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 2, 1), p.closest(Vector3D.of(3, 1, 10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_7_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_8,"    @Test
    void testClosest_8_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1, 4, 1), p.closest(Vector3D.of(0, 5, -10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_8_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_9,"    @Test
    void testClosest_9_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1, 4, 1), p.closest(Vector3D.of(1, 5, -10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_9_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_10,"    @Test
    void testClosest_10_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(2, 4, 1), p.closest(Vector3D.of(2, 5, -10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_10_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_11,"    @Test
    void testClosest_11_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 4, 1), p.closest(Vector3D.of(3, 5, -10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_11_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_12,"    @Test
    void testClosest_12_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 4, 1), p.closest(Vector3D.of(4, 5, -10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_12_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_13,"    @Test
    void testClosest_13_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1, 2, 1), p.closest(Vector3D.of(0, 2, 1)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_13_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
