focal_method,test_prefix,docstring
"    protected final boolean isLocalValue() {
        return bytes.length <= TIFF_ENTRY_MAX_VALUE_LENGTH;
    }","  public void test3()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      TagInfo tagInfo0 = new TagInfo("" "", 2301, fieldTypeByte0);
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      boolean boolean0 = tiffOutputField0.isLocalValue();
      assertEquals(1, tiffOutputField0.count);
}",
"    protected final boolean isLocalValue() {
        return bytes.length <= TIFF_ENTRY_MAX_VALUE_LENGTH;
    }","  public void test4()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      TagInfo tagInfo0 = new TagInfo("" "", 2301, fieldTypeByte0);
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      boolean boolean0 = tiffOutputField0.isLocalValue();
      assertEquals(2301, tiffOutputField0.tag);
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test5()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      TagInfo tagInfo0 = new TagInfo("" "", 2301, fieldTypeByte0);
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      boolean boolean0 = tiffOutputField0.isLocalValue();
      assertEquals((-1), tiffOutputField0.getSortHint());
}",
"    protected final boolean isLocalValue() {
        return bytes.length <= TIFF_ENTRY_MAX_VALUE_LENGTH;
    }","  public void test6()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      byte[] byteArray0 = new byte[6];
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffField tiffField0 = new TiffField(4, 9, fieldTypeByte0, 4, (-1L), byteArray0, byteOrder0, 0);
      TagInfo tagInfo0 = tiffField0.getTagInfo();
      TiffOutputField tiffOutputField0 = new TiffOutputField(4, tagInfo0, fieldTypeByte0, (byte) (-1), byteArray0);
      tiffOutputField0.isLocalValue();
      assertEquals(4, tiffOutputField0.tag);
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test7()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      byte[] byteArray0 = new byte[6];
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffField tiffField0 = new TiffField(4, 9, fieldTypeByte0, 4, (-1L), byteArray0, byteOrder0, 0);
      TagInfo tagInfo0 = tiffField0.getTagInfo();
      TiffOutputField tiffOutputField0 = new TiffOutputField(4, tagInfo0, fieldTypeByte0, (byte) (-1), byteArray0);
      tiffOutputField0.isLocalValue();
      assertEquals((-1), tiffOutputField0.getSortHint());
}",
"    protected final boolean isLocalValue() {
        return bytes.length <= TIFF_ENTRY_MAX_VALUE_LENGTH;
    }","  public void test8()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      byte[] byteArray0 = new byte[6];
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffField tiffField0 = new TiffField(4, 9, fieldTypeByte0, 4, (-1L), byteArray0, byteOrder0, 0);
      TagInfo tagInfo0 = tiffField0.getTagInfo();
      TiffOutputField tiffOutputField0 = new TiffOutputField(4, tagInfo0, fieldTypeByte0, (byte) (-1), byteArray0);
      tiffOutputField0.isLocalValue();
      assertEquals((-1), tiffOutputField0.count);
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test9()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      byte[] byteArray0 = new byte[6];
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffField tiffField0 = new TiffField(4, 9, fieldTypeByte0, 4, (-1L), byteArray0, byteOrder0, 0);
      TagInfo tagInfo0 = tiffField0.getTagInfo();
      TiffOutputField tiffOutputField0 = new TiffOutputField(4, tagInfo0, fieldTypeByte0, (byte) (-1), byteArray0);
      assertEquals((-1), tiffOutputField0.getSortHint());
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test10()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      byte[] byteArray0 = new byte[6];
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffField tiffField0 = new TiffField(4, 9, fieldTypeByte0, 4, (-1L), byteArray0, byteOrder0, 0);
      TagInfo tagInfo0 = tiffField0.getTagInfo();
      TiffOutputField tiffOutputField0 = new TiffOutputField(4, tagInfo0, fieldTypeByte0, (byte) (-1), byteArray0);
      tiffOutputField0.setSortHint(0);
      int int0 = tiffOutputField0.getSortHint();
      assertEquals(0, int0);
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test11()  throws Throwable  {
      List<FieldType> list0 = FieldType.SHORT_OR_LONG_OR_RATIONAL;
      TiffDirectoryType tiffDirectoryType0 = TiffDirectoryType.TIFF_DIRECTORY_IFD1;
      TagInfo tagInfo0 = new TagInfo((String) null, (-2130), list0, 1668, tiffDirectoryType0, true);
      FieldTypeLong fieldTypeLong0 = new FieldTypeLong((-5659), ""Ub/IT]g}YCs"");
      byte[] byteArray0 = new byte[6];
      TiffOutputField tiffOutputField0 = new TiffOutputField(1085, tagInfo0, fieldTypeLong0, 1643, byteArray0);
      tiffOutputField0.setSortHint((byte)6);
      int int0 = tiffOutputField0.getSortHint();
      assertEquals(6, int0);
}",
"    protected TiffOutputItem getSeperateValue() {
        return separateValueItem;
    }","  public void test12()  throws Throwable  {
      FieldTypeRational fieldTypeRational0 = new FieldTypeRational(2025, """");
      TagInfo tagInfo0 = new TagInfo("""", 2025, fieldTypeRational0, 1616);
      byte[] byteArray0 = new byte[8];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2025, tagInfo0, fieldTypeRational0, (-1), byteArray0);
      TiffOutputItem tiffOutputItem0 = tiffOutputField0.getSeperateValue();
      assertEquals(2025, tiffOutputField0.tag);
}",
"    protected TiffOutputItem getSeperateValue() {
        return separateValueItem;
    }","  public void test13()  throws Throwable  {
      FieldTypeRational fieldTypeRational0 = new FieldTypeRational(2025, """");
      TagInfo tagInfo0 = new TagInfo("""", 2025, fieldTypeRational0, 1616);
      byte[] byteArray0 = new byte[8];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2025, tagInfo0, fieldTypeRational0, (-1), byteArray0);
      TiffOutputItem tiffOutputItem0 = tiffOutputField0.getSeperateValue();
      assertEquals(""Field Separate value (2025 (0x7e9: ): )"", tiffOutputItem0.getItemDescription());
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test14()  throws Throwable  {
      FieldTypeRational fieldTypeRational0 = new FieldTypeRational(2025, """");
      TagInfo tagInfo0 = new TagInfo("""", 2025, fieldTypeRational0, 1616);
      byte[] byteArray0 = new byte[8];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2025, tagInfo0, fieldTypeRational0, (-1), byteArray0);
      TiffOutputItem tiffOutputItem0 = tiffOutputField0.getSeperateValue();
      assertEquals((-1), tiffOutputField0.getSortHint());
}",
"    protected TiffOutputItem getSeperateValue() {
        return separateValueItem;
    }","  public void test15()  throws Throwable  {
      FieldTypeRational fieldTypeRational0 = new FieldTypeRational(2025, """");
      TagInfo tagInfo0 = new TagInfo("""", 2025, fieldTypeRational0, 1616);
      byte[] byteArray0 = new byte[8];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2025, tagInfo0, fieldTypeRational0, (-1), byteArray0);
      TiffOutputItem tiffOutputItem0 = tiffOutputField0.getSeperateValue();
      assertEquals((-1), tiffOutputField0.count);
}",
"    public boolean bytesEqual(final byte[] data) {
        return Arrays.equals(bytes, data);
    }","  public void test16()  throws Throwable  {
      FieldTypeShort fieldTypeShort0 = FieldType.SSHORT;
      TagInfo tagInfo0 = new TagInfo(""["", 3, fieldTypeShort0);
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      byte[] byteArray0 = new byte[2];
      tiffOutputField0.bytesEqual(byteArray0);
      assertEquals(1, tiffOutputField0.count);
}",
"    public int getSortHint() {
        return sortHint;
    }","  public void test17()  throws Throwable  {
      FieldTypeShort fieldTypeShort0 = FieldType.SSHORT;
      TagInfo tagInfo0 = new TagInfo(""["", 3, fieldTypeShort0);
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      byte[] byteArray0 = new byte[2];
      tiffOutputField0.bytesEqual(byteArray0);
      assertEquals((-1), tiffOutputField0.getSortHint());
}",
"    public boolean bytesEqual(final byte[] data) {
        return Arrays.equals(bytes, data);
    }","  public void test18()  throws Throwable  {
      FieldTypeShort fieldTypeShort0 = FieldType.SSHORT;
      TagInfo tagInfo0 = new TagInfo(""["", 3, fieldTypeShort0);
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      byte[] byteArray0 = new byte[2];
      tiffOutputField0.bytesEqual(byteArray0);
      assertEquals(3, tiffOutputField0.tag);
}",
"    protected void writeField(final BinaryOutputStream bos) throws IOException,
            ImageWriteException {
        bos.write2Bytes(tag);
        bos.write2Bytes(fieldType.getType());
        bos.write4Bytes(count);

        if (isLocalValue()) {
            if (separateValueItem != null) {
                throw new ImageWriteException(""Unexpected separate value item."");
            }
            if (bytes.length > 4) {
                throw new ImageWriteException(
                        ""Local value has invalid length: "" + bytes.length);
            }

            bos.write(bytes);
            final int remainder = TIFF_ENTRY_MAX_VALUE_LENGTH - bytes.length;
            for (int i = 0; i < remainder; i++) {
                bos.write(0);
            }
        } else {
            if (separateValueItem == null) {
                throw new ImageWriteException(""Missing separate value item."");
            }

            bos.write4Bytes((int) separateValueItem.getOffset());
        }
    }","  public void test19()  throws Throwable  {
      FieldTypeRational fieldTypeRational0 = FieldType.RATIONAL;
      TiffDirectoryType tiffDirectoryType0 = TiffDirectoryType.EXIF_DIRECTORY_MAKER_NOTES;
      TagInfo tagInfo0 = new TagInfo(""org.apache.commons.io.file.Counters$BigIntegerPathCounters"", 1592, fieldTypeRational0, 0, tiffDirectoryType0);
      byte[] byteArray0 = new byte[2];
      TiffOutputField tiffOutputField0 = new TiffOutputField(1592, tagInfo0, fieldTypeRational0, (-1), byteArray0);
      MockFile mockFile0 = new MockFile(""org.apache.commons.io.file.Counters$BigIntegerPathCounters"");
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(mockFile0);
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      mockFile0.delete();
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(mockFileOutputStream0, byteOrder0);
      try { 
        tiffOutputField0.writeField(binaryOutputStream0);
        fail(""Expecting exception: IOException"");
      } catch(IOException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.evosuite.runtime.mock.java.io.NativeMockedIO"", e);
      }
  }",
